name;street;zip;city
Hermes-Apotheke;Hildesheimer Str. 52;30880;Laatzen
Herrenbach-Apotheke;Friedberger Str. 73;86161;Augsburg
Herrenberg-Apotheke;Hauptstr. 104;66879;Reichenbach-Steegen
Herz Apotheke;Nordstr. 8;37603;Holzminden
Herz Apotheke;Bahnhofstr. 32;75417;Mühlacker
Herz-Apotheke;Gladbacher Str. 316;47805;Krefeld
Herz-Apotheke;Jägerstr. 3;47228;Duisburg
Herz-Apotheke;Lausitzer Platz 3a;02977;Hoyerswerda
Herz-Apotheke;Industriestr. 1b;22869;Schenefeld
Herz-Apotheke;Friedrich-Ebert-Str. 134;48153;Münster
Herz-Apotheke;Hauptbahnhofstr. 4;97424;Schweinfurt
Herz-Apotheke;Oppelner Str. 130;53119;Bonn
Herz-Apotheke;Erich-Ollenhauer-Str. 1;30851;Langenhagen
Herz-Apotheke;Friedrichstr. 63;40217;Düsseldorf
Herz-Apotheke;Neuer Weg 28a;38302;Wolfenbüttel
Herz-Apotheke;Grünthaler Str. 16;09526;Olbernhau
Herz-Apotheke am Siegbogen;Weidenauer Str. 202;57076;Siegen
Herz-Apotheke im City Center;Alte Gruber Str. 2-6;85586;Poing
Herz-Apotheke im Lausitz-Center;Lausitzer Platz 3a;02977;Hoyerswerda
Herz-Apotheke im Tondo;Tonndorfer Hauptstr. 71;22045;Hamburg
Herz-Apotheke Rahlstedt;Rahlstedter Bahnhofstr. 11;22143;Hamburg
Herzog-Apotheke;Herzogstr. 83;47178;Duisburg
Herzogen-Apotheke D-Derendorf;Roßstr. 69;40476;Düsseldorf
Herzogen-Apotheke D-Pempelfort;Venloer Str. 5-7;40477;Düsseldorf
Herzogen-Apotheke OHG;Voßstr. 57-59;47574;Goch
Hessel-Apotheke;Hesselgasse 46;69168;Wiesloch
Hessental-Apotheke;Grauwiesenweg 2;74523;Schwäbisch Hall
Heubergredder-Apotheke;Alsterdorfer Str. 284;22297;Hamburg
Heuchelberg-Apotheke;Hauptstr. 46;74226;Nordheim
Heuking Apotheke Blumenviertel;Hünxer Straße 184;46537;Dinslaken
Heuking-Apotheke Blumenviertel OHG;Hünxer Str. 184;46537;Dinslaken
Heuking-Apotheke Lohberg OHG;Hünxer Str. 401;46537;Dinslaken
HeuwegPark-Apotheke;Merseburger Str. 135;06667;Weißenfels
Hildegard Apotheke im Kaufland;Hauptstraße 6;73527;Schwäbisch Gmünd
Hils-Apotheke;Dr.-Jasper-Str. 56;31073;Delligsen
Hilzinger Marien-Apotheke;Hauptstr. 61;78247;Hilzingen
Hindenburg-Apotheke;Hindenburgstr. 3;86807;Buchloe
Hindenburg-Apotheke;Seelhorststr. 32;30175;Hannover
Hindenburg-Apotheke;Münsterstr. 119;44145;Dortmund
Hippo-Apotheke;Neutorstr. 72;26721;Emden
Hirsch Apotheke;Beethovenstr. 22;45966;Gladbeck
Hirsch-Apotheke;Marktplatz 6;53474;Bad Neuenahr-Ahrweiler
Hirsch-Apotheke;Hauptstr. 62;50226;Frechen
Hirsch-Apotheke;Hauptstr. 34;51766;Engelskirchen
Hirsch-Apotheke;Ernst-Thälmann-Str. 6;14789;Wusterwitz
Hirsch-Apotheke;Kreuzweg 11;48249;Dülmen
Hirsch-Apotheke;Kalker Hauptstr. 94;51103;Köln
Hirsch-Apotheke;Marktstr. 9;59759;Arnsberg
Hirsch-Apotheke;Hauptstr. 11;55765;Birkenfeld
Hirsch-Apotheke;Wilhelm-Leuschner-Str. 2;63697;Hirzenhain
Hirsch-Apotheke;Kaiserstr. 22;66386;St. Ingbert
Hirsch-Apotheke;Kanalstr. 6;36341;Lauterbach (Hessen)
Hirsch-Apotheke;Leineweberstr. 55;45468;Mülheim an der Ruhr
Hirsch-Apotheke;Kaiser-Wilhelm-Platz 8;64653;Lorsch
Hirsch-Apotheke;Möllner Landstr. 3;21465;Reinbek
Hirsch-Apotheke;Große Str. 32;27239;Twistringen
Hirsch-Apotheke;Hälverstr. 19;58579;Schalksmühle
Hirsch-Apotheke;Frankfurter Str. 8;63303;Dreieich
Hirsch-Apotheke;Zeil 111;60313;Frankfurt am Main
Hirsch-Apotheke;Bucher Str. 37a;90419;Nürnberg
Hirsch-Apotheke;Marktstr. 14;37434;Gieboldehausen
Hirsch-Apotheke;Gildehauser Weg 65;48529;Nordhorn
Hirsch-Apotheke;Bahnhofstr. 8;76646;Bruchsal
Hirsch-Apotheke;Hohler Weg 6;59581;Warstein
Hirsch-Apotheke;Hauptstr. 11;59872;Meschede
Hirsch-Apotheke;Friedrich-Ebert-Str. 93;47119;Duisburg
Hirsch-Apotheke;Gilardistr. 1;90584;Allersberg
Hirsch-Apotheke;Derschlager Str. 1a;58540;Meinerzhagen
Hirsch-Apotheke;Wiesenweg 4;64720;Michelstadt
Hirsch-Apotheke;Bürgerei 3;21720;Steinkirchen
Hirsch-Apotheke;An der Vogelsangmühle 2;34613;Schwalmstadt
Hirsch-Apotheke;Hirschstr. 3;73257;Köngen
Hirsch-Apotheke;Kaiserstr. 42;47229;Duisburg
Hirsch-Apotheke;Auguststr. 45;47475;Kamp-Lintfort
Hirsch-Apotheke;Bahnstr. 67;47877;Willich
Hirsch-Apotheke;Marktstr. 16;73033;Göppingen
Hirsch-Apotheke;Lange Str. 63;32791;Lage
Hirsch-Apotheke;Mannheimer Str. 4;68753;Waghäusel
Hirsch-Apotheke;Kurfürstenstr. 29;54531;Manderscheid
Hirsch-Apotheke;Untere Lindenstr. 10;99842;Ruhla
Hirsch-Apotheke;Wahlscheider Str. 25;53797;Lohmar
Hirsch-Apotheke;Trierer Str. 27;54411;Hermeskeil
Hirsch-Apotheke;Schloßstr. 16;49186;Bad Iburg
Hirsch-Apotheke;Vestische Str. 96;46117;Oberhausen
Hirsch-Apotheke;Straße der Einheit 110;09423;Gelenau
Hirsch-Apotheke;Am Weinfeld 7;34599;Neuental-Zimmersrode
Hirsch-Apotheke;Mittlere Straße 8;59602;Rüthen
Hirsch-Apotheke;Cramergasse 17;88131;Lindau (Bodensee)
Hirsch-Apotheke;Str. der Einheit 110;09423;Gelenau
Hirsch-Apotheke Algermissen OHG;Heerstr. 5;31191;Algermissen
Hirsch-Apotheke OHG;Kurfürstenstr. 29;54531;Manderscheid
Hirschgarten-Apotheke;Wotanstr. 68;80639;München
Historische Gertruden-Apotheke;Hauptstr. 64;03253;Doberlug-Kirchhain
Hochfelln-Apotheke;Dorfplatz 6;83346;Bergen
Hochgrat Apotheke;Hugo-von-Königsegg-Straße 4;87534;Oberstaufen
Hof-Apotheke;Karlstr. 40;78166;Donaueschingen
Hof-Apotheke;Richard-Wagner-Str. 2;95444;Bayreuth
Hof-Apotheke;Louisenstr. 55;61348;Bad Homburg
Hof-Apotheke;Mainstr. 30;65203;Wiesbaden
Hof-Apotheke;Weibermarkt 17;04600;Altenburg
Hof-Apotheke;Karolinenstr. 20;96049;Bamberg
Hof-Apotheke;Köln-Aachener Str. 90;50189;Elsdorf
Hof-Apotheke;Marktplatz 9;74613;Öhringen
Hof-Apotheke;Rathausplatz 5;83684;Tegernsee
Hof-Apotheke;Marktstr. 7;99894;Friedrichroda
Hof-Apotheke C. H. Rüdel e. K.;Alter Markt 11;24103;Kiel
Hof-Apotheke zum Löwen OHG;Zeller Straße 18;97082;Würzburg
Hofenfels-Apotheke;Saarlandstr. 35;66482;Zweibrücken
Hofer'sche Apotheke;Schwarzbäckstr. 3;85567;Grafing b. München
Hofherrn-Apotheke;Hofherrnstr. 50;73434;Aalen
Hofholz-Apotheke;Hofholzallee 220;24109;Kiel
Hohberg-Apotheke;Hauptstr. 53;73655;Plüderhausen
Höhenhaus-Apotheke;Im Weidenbruch 131;51061;Köln
Hohenzollern-Apotheke;Hohenzollernring 26;50672;Köln
Hohenzollern-Apotheke im Marktkauf;Loddenheide 5;48155;Münster
Hohe-Wart-Apotheke;Grundweg 3;89542;Herbrechtingen
Holbein-Apotheke;Unterfeldstr. 14;76149;Karlsruhe
Holderberg-Apotheke;Wiesenweg 11;35713;Eschenburg
Höllein-Apotheke;Emil-Höllein-Platz 2;07743;Jena
Holsten-Apotheke;Hauptstr. 59;25482;Appen
Holsterhauser-Apotheke;Cranachstr. 35;45147;Essen
Holthausener-Apotheke;Henkelstr. 1;40589;Düsseldorf
Holtkamp Apotheke Alte Heerstraße;Alte Heerstraße 60;53757;Sankt Augustin
Hölty-Apotheke;Höltyplatz 3-5;30823;Garbsen
Holzmühlen-Apotheke;Walddörferstr. 146;22041;Hamburg
Holzwarth-Apotheke;Dorstener Str. 3;45966;Gladbeck
Holzwarth-Apotheke;Bahnhofstr. 20a;46286;Dorsten
Holzwarth-Apotheke;Halterner Str. 19a;46284;Dorsten
Honberg-Apotheke;Robert-Koch-Str. 18;78532;Tuttlingen
Hopfen-Apotheke;Marienplatz 13;85290;Geisenfeld
Hubertus Apotheke;Dorfplatz 1;88255;Baindt
Hubertus Apotheke;Jahnstr. 30;97616;Bad Neustadt
Hubertus Apotheke;Flach-Fengler Str. 88;50389;Wesseling
Hubertus-Apotheke;Hochstr. 18;47877;Willich
Hubertus-Apotheke;Kurhessenstr. 59;34626;Neukirchen
Hubertus-Apotheke;Werner-Senger-Str. 4;65549;Limburg
Hubertus-Apotheke;Kaiserstr. 6-10;51643;Gummersbach
Hubertus-Apotheke;Hauptstr. 99;63768;Hösbach
Hubertus-Apotheke;Friedrich-Ebert-Str. 20a;91626;Schopfloch
Hubertus-Apotheke;Angermunder Str. 11;47269;Duisburg
Hubertus-Apotheke;Christoph-von-Schmid-Str. 6;86470;Thannhausen
Hubertus-Apotheke;Hauptstr. 12;48739;Legden
Hubertus-Apotheke;Kölner Str. 6;57610;Altenkirchen (Westerwald)
Hubertus-Apotheke;Achternfelde 4;22850;Norderstedt
Hubertus-Apotheke;Danziger Str. 48;65191;Wiesbaden
Hubertus-Apotheke;Schützenhofstr. 1;26188;Edewecht
Hubertus-Apotheke;Breitenstr. 5;36199;Rotenburg a. d. Fulda
Hubertus-Apotheke;Bruchstr. 38;45525;Hattingen
Hubertus-Apotheke;Mayener Str. 6;53539;Kelberg
Hubertus-Apotheke;Keplerstr. 15;69120;Heidelberg
Hubertus-Apotheke;Filderstr. 55;70771;Leinfelden-Echterdingen
Hubertus-Apotheke;Hauptstrasse 54-56;23879;Moelln
Hubertus-Apotheke;Bahnhofstr. 41;78532;Tuttlingen
Hubertus-Apotheke;Ludwigstr. 2;97816;Lohr a. Main
Hubertus-Apotheke;Blumenstr. 2;36148;Kalbach
Hubertus-Apotheke;Staader Str. 2;78464;Konstanz
Hubertus-Apotheke;Jacobsonstr. 35;38723;Seesen
Hubertus-Apotheke;Heidestr. 97;06842;Dessau-Roßlau
Hubertus-Apotheke;Solinger Str. 33;40764;Langenfeld (Rheinland)
Hubertus-Apotheke am Salzufer KHV;Salzufer 13/14;10587;Berlin
Hubertus-Apotheke OHG;Kasselburger Weg 3;54568;Gerolstein
Hufeisen-Apotheke;Paul-Kosmalla-Str. 7;45472;Mülheim an der Ruhr
Hufeisen-Apotheke;Freiimfelder Str. 4;06112;Halle (Saale)
Hufeland-Apotheke;Hufelandstr. 1;17438;Wolgast
Hufeland-Apotheke;Mehrower Allee 22;12687;Berlin
Humboldt-Apotheke;Weyerstr. 155;42719;Solingen
Humboldt-Apotheke;Konrad-Adenauer-Str. 40;51149;Köln
Humboldt-Apotheke;Limmerstr. 54;30451;Hannover
Humboldt-Apotheke;Solmitzstr. 33;23569;Lübeck
Humboldt-Apotheke OHG;Frankfurter Str. 11;65189;Wiesbaden
Hummelgau-Apotheke;Rosenstr. 2;95511;Mistelbach
Hummelsbütteler Apotheke;Hummelsbütteler Markt 7;22339;Hamburg
Husaren-Apotheke;Zeppelinstr. 27;66557;Illingen
Husaren-Apotheke;Stieberstr. 51;02625;Bautzen
Hutberg-Apotheke;Bautzner Landstr. 291;01328;Dresden
Hütten-Apotheke;Röntgenstr. 13;57078;Siegen
Hütten-Apotheke;Hindenburgstr. 26;49124;Georgsmarienhütte
Iberg-Apotheke;Bahnhofstr. 1a;33813;Oerlinghausen
Ickerner Markt-Apotheke;Ickerner Str. 54a;44581;Castrop-Rauxel
Igel-Apotheke;Rückersdorfer Str. 61;90552;Röthenbach a.d.Pegnitz
Ihne-Apotheke;Ihnestr. 26;58540;Meinerzhagen
Iller-Apotheke;Schmiedgässle 3;88319;Aitrach
Ilmenau-Apotheke;Schuhstr. 28;29525;Uelzen
Iltis-Apotheke;Iltisstr. 15;50825;Köln
Immenhof-Apotheke;Poppenbütteler Str. 172;22851;Norderstedt
Industrie-Apotheke;Alt-Haarener Str. 71;52080;Aachen
InnKlinikum gKU Altötting-Mühldorf;Vinzenz-von-Paul-Str. 8;84503;Altötting
Inntal-Apotheke;Erhartinger Str. 9;84513;Töging a. Inn
Inter-Apotheke;Elisenstr. 5;80335;München
i-plus-Apotheke im famila;Eichenlohweg 17;22309;Hamburg
Iris-Apotheke;Sperberstr. 16;41239;Mönchengladbach
Iris-Apotheke;Schulstr. 29-31;21220;Seevetal
Isar-Apotheke;Griesweg 2;84100;Niederaichbach
JA Johannes-Apotheke;Weinheimer Str. 2a;69509;Mörlenbach
Jacobi-Apotheke;Kylische Str. 30;06526;Sangerhausen
Jade-Apotheke;Zum Jadebusen 32;26316;Varel
Jade-Apotheke;Grenzstr. 6;26382;Wilhelmshaven
Jade-Apotheke;Goldstr. 16;26434;Wangerland
Jagdfeld-Apotheke;Jagdfeldring 87;85540;Haar
Jagst-Apotheke;Postplatz 2;74564;Crailsheim
Jagsttal-Apotheke;Züttlinger Str. 10/1;74219;Möckmühl
Jahn-Apotheke;Jahnplatz 1-3;82166;Gräfelfing
Jahn-Apotheke;Markt 3;06632;Freyburg (Unstrut)
Jakobus-Apotheke;Hauptstr. 27;50859;Köln
Jeetze-Apotheke;Karl-Marx-Str. 13;29410;Salzwedel, Hansestadt
Jesteburger Apotheke;Hauptstr. 6;21266;Jesteburg
Johannes J-Apotheke am Boeler Markt;Schwerter Str. 139;58099;Hagen
Johannes Wesling Klinikum Minden;Hans-Nolte-Straße 1;32423;Minden
Johannes-Apotheke;Berliner Str. 18;93057;Regensburg
Johannes-Apotheke;Marienplatz 28;84130;Dingolfing
Johannes-Apotheke;Hauptstr. 37;76596;Forbach
Johannes-Apotheke;Alte Bahnhofstr. 7a;48432;Rheine
Johannes-Apotheke;Hauptstr. 42;95482;Gefrees
Johannes-Apotheke;Burgplatz 3;71522;Backnang
Johannes-Apotheke;Untere Dorfstr. 6;84547;Emmerting
Johannes-Apotheke KHV;Industriestr. 51;82194;Gröbenzell
Johannes-Apotheke OHG;Hauptstr. 13 ^;56253;Treis-Karden
Johannes-Apotheke OHG;Hauptstr. 6;56253;Treis-Karden
Johannis Apotheke;Trippstadter Str. 11;67691;Hochspeyer
Johannis-Apotheke;Marktplatz 14;73525;Schwäbisch Gmünd
Johannis-Apotheke;Bahnhofstr. 21;02730;Ebersbach-Neugersdorf
Johannis-Apotheke;Zwickauer Str. 4;08451;Crimmitschau
Johannis-Apotheke;Dorfstr. 33;63589;Linsengericht
Johannis-Apotheke;Obere Kaiserstr. 113;66386;St. Ingbert-Rohrbach
Johanniter-Apotheke;Wuppertaler Str. 2;51067;Köln
Johanniter-Apotheke;Hauptstr. 25;53518;Adenau
Johanniter-Krankenhaus;Johanniterstrasse 1;14929;Treuenbrietzen
Johann-Textor-Apotheke;Johann-Textor-Str. 3;35708;Haiger
Jordan-Apotheke;Ulmer-Tor-Str. 3-7;88400;Biberach an der Riß
Jordan-Apotheke am Anger;Am Anger 6;91052;Erlangen
Jossa-Apotheke;Frankfurter Str. 44;63637;Jossgrund
Julius-Apotheke;Breidertring 104;63322;Rödermark
Jumbo-Apotheke;Marktplatz 14;91220;Schnaittach
Jungblut`sche-Apotheke;Wittinger Str. 1;29386;Hankensbüttel
Jupiter Apotheke;Alexanderstraße 89;26121;Oldenburg
Jupiter-Apotheke;Haarer Str. 2;85640;Putzbrunn
Jura-Apotheke;Göppinger Str. 3;73119;Zell unter Aichelberg
Jura-Apotheke;Göppinger Str. 2;73119;Zell unter Aichelberg
K+ Apotheke;Duisburger Str. 303;47166;Duisburg
Käfer-Apotheken OHG/Marien-Apotheke;Spitalgasse 1;92237;Sulzbach-Rosenberg
Kahlhorst-Apotheke;Mönkhofer Weg 46;23562;Lübeck
Kaisberg-Apotheke;Vorhaller Straße 28;58089;Hagen
Kaisen Apotheke;Borgfelder Heerstr. 51;28357;Bremen
Kaiser Wilhelm Apotheke;Gladbecker Str. 271;45326;Essen
Kaiser Wilhelm Apotheke OHG;Gladbecker Str. 271;45326;Essen
Kaiser-Apotheke;Kaiserstr. 63;52146;Würselen
Kaiser-Apotheke;Herdweg 24;70174;Stuttgart
Kaiserau-Apotheke;Einsteinstr. 1;59174;Kamen
Kaiser-Friedrich-Apotheke;Kaiserstr. 57;45468;Mülheim an der Ruhr
Kalker-Apotheke;Kalker Hauptstr. 172;51103;Köln
Kant-Apotheke;Am Römerberg 30;59192;Bergkamen
Kapellen-Apotheke;Ulmer Str. 4;89250;Senden
Kappelberg-Apotheke;Berliner Platz 2;70734;Fellbach
Kapuziner-Apotheke;Kapuzinerstr. 4;85283;Wolnzach
Kapuziner-Apotheke;Neusser Str. 651;50737;Köln
Karl-Apotheke;Karlstr. 18;76133;Karlsruhe
Karl-Olga-Apotheke;Karlstr. 12;89518;Heidenheim an der Brenz
Karwendel-Apotheke;Zschokkestr. 73;80686;München
Kastanien Apotheke;Hauptstr. 11;72511;Bingen
Kath. Karl-Leisner-Klinikum gGmbH;Wellesweg 37;47589;Uedem
Kath. Klinikum Koblenz Mont. gGmbH;Rudolf-Virchow-Str. 7;56073;Koblenz
Katharinen-Apotheke;Weierstr. 45;50354;Hürth
Katharinen-Apotheke;Eckhardtstr. 4;31089;Duingen
Katharinen-Apotheke;Eutiner Str. 5;23738;Lensahn
Kaufpark-Apotheke;Landsberger Chaussee 17;16356;Ahrensfelde
Kaysser-Apotheke;Bolongarostr. 131;65929;Frankfurt am Main
Kazmaier-Apotheke;Hauptstr. 18;82275;Emmering
Kelten-Apotheke;Am Keltenplatz 4;67688;Rodenbach
Kepler-Apotheke;Keplerstr. 36a;66540;Neunkirchen
Kesterkamp-Apotheke;Hattinger Str. 858;44879;Bochum
KGL.PRIV. Adler-Apotheke;Dingstätte 22;25421;Pinneberg
KGL.PRIV. Adler-Apotheke Pinneberg;Dingstätte 22;25421;Pinneberg
Kiepenkerl-Apotheke;Heessener Markt 1;59073;Hamm
Kilian-Apotheke;Mittelstr. 90;46514;Schermbeck
Kilian-Apotheke OHG;Kilianstr. 11;90425;Nürnberg
Kindelsberg-Apotheke;Auf der Birke 1;57223;Kreuztal
Kinzigtal-Apotheke;Lindenstr. 5;77716;Haslach im Kinzigtal
Kirchbrunnen-Apotheke;Hauptstr. 41;74243;Langenbrettach
Kirchrain-Apotheke;Marktplatz 8;37247;Großalmerode
Klee-Apotheke;Mehrower Allee 20;12687;Berlin
Kleeblatt Apotheke;Römerstr. 120;41462;Neuss
Kleeblatt Apotheke;Asterlager Str. 90;47228;Duisburg
Kleeblatt Apotheke im Kaufland;Römerstr. 120;41462;Neuss
Kleeblatt-Apotheke;Rudolf-Diesel-Str. 11;61267;Neu-Anspach
Kleeblatt-Apotheke im real Heerdt;Schiessstr. 31;40549;Düsseldorf
Kleist-Apotheke;Kleiststr. 7a;45472;Mülheim an der Ruhr
Klick-Apotheke;Burgstr. 14;95152;Selbitz
Klindwort Apotheke im LUV;Dänischburger Landstr. 81;23569;Lübeck
Klindwort Apotheken OHG Bergstraße;Bergstr. 77;23669;Timmendorfer Strand
Kliniken Essen-Mitte/Zentralapothek;Am Deimelsberg 34a;45276;Essen
Kliniken Landkreis Heidenheim gGmbH;Schlosshaustr. 100;89522;Heidenheim
Kliniken Nordoberpfalz AG;Söllnerstr. 16;92637;Weiden
Klinikum am Gesundbrunnen;Am Gesundbrunnen 20-26;74078;Heilbronn
Klinikum Bad Hersfeld GmbH;Seilerweg 29;36251;Bad Hersfeld
Klinikum Barnim GmbH;Rudolf-Breitscheid-Str. 100;16225;Eberswalde
Klinikum Bayreuth GmbH;Preuschwitzer Str. 101;95445;Bayreuth
Klinikum Bielefeld gGmbH;Teutoburger Str. 50;33604;Bielefeld
Klinikum Chemnitz gGmbH;Flemmingstraße 2;09116;Chemnitz
Klinikum der Stadt Wolfsburg;Sauerbruchstr. 7;38440;Wolfsburg
Klinikum Frankfurt (Oder) GmbH;Müllroser Chaussee 7;15236;Frankfurt
Klinikum Friedrichshafen GmbH;Röntgenstr. 2;88048;Friedrichshafen
Klinikum Landshut gGmbH;Robert-Koch-Str. 1;84034;Landshut
Klinikum Magdeburg gGmbH;Birkenallee 34;39130;Magdeburg
Klinikum Meiningen GmbH;Bergstr. 3;98617;Meiningen
Klinikum Oberlausitzer;Röntgen Straße 23;02730;Ebersbach
Klinikum Rechts der Isar;Trogerstr. 28;81675;München
Klinikum Region Hannover GmbH;Roesebeckstr. 15;30449;Hannover
Klinikum Stuttgart;Hegelstr. 4;70174;Stuttgart
Klinikum Worms gGmbH;Gabriel-von-Seidl-Str. 81;67550;Worms
Kloster-Apotheke;Dachauer Str. 14;85229;Markt Indersdorf
Kloster-Apotheke;Klosterstr. 9;97084;Würzburg
Kloster-Apotheke;Martinstr. 11;41472;Neuss
Kloster-Apotheke;Nürnberger Landstr. 12;34326;Morschen
Kloster-Apotheke;Hauptstr. 32;79798;Jestetten
Kloster-Apotheke;Hurststr. 14;77836;Rheinmünster
Kloster-Apotheke;Marktstr. 10;39319;Jerichow
Kloster-Apotheke;Leeser Str. 23;31547;Rehburg-Loccum
Kloster-Apotheke;Königstr. 10;91086;Aurachtal
Kloster-Apotheke;Großer Garten 11;74214;Schöntal
Kloster-Apotheke;Aachstr. 29;88690;Uhldingen-Mühlhofen
Kloster-Apotheke;Lippestr. 4;46282;Dorsten
Kloster-Apotheke;Große Str. 99;26871;Papenburg-Aschendorf
Kloster-Apotheke;Wassertorstraße 5;88316;Isny
Klosterapotheke Altenburg;Wallstr. 10/11;04600;Altenburg
Kloster-Apotheke Neumarkt;Bahnhofstr. 2a;92318;Neumarkt i.d.OPf.
Kloster-Apotheke OHG;Berliner Str. 39;16792;Zehdenick
Klösterl-Apotheke;Hotterstr. 3;80331;München
Klubgarten-Apotheke;Klubgartenstr. 3;38640;Goslar
Kobold-Apotheke;Zollrain 9;06124;Halle (Saale)
Kobold-Apotheke;Ackerstr. 3a;06842;Dessau-Roßlau
Kohlheck-Apotheke;Eulenstr. 5;65199;Wiesbaden
Kohlmarkt-Apotheke;Kohlmarkt 3;23552;Lübeck
Kohlschütter-Apotheke;Steinweg 25;06110;Halle (Saale)
Kolping-Apotheke;Kolpingstr. 3;53894;Mechernich
Kolumbus-Apotheke;Sunderplatz 1;45472;Mülheim an der Ruhr
Kolumbus-Apotheke;Entenbachstr. 50;81541;München
Kompass-Apotheke;Gazertstr. 1;21075;Hamburg
Kompass-Apotheke am EVK;Wiescherstr. 20;44623;Herne
Königl. Privil. Garnison-Apotheke;Paradeplatz 8;24768;Rendsburg
Königlich privilegierte Apotheke;Plöner Str. 5;23623;Ahrensbök
Königlich privilegierte Apotheke;P.-H.-Kühl-Platz 4;25774;Lunden, Holst
Königlich Priviligierte Apotheke;P.-H.-Kühl-Platz 4;25774;Lunden
Königs-Apotheke;Königsstr. 22-23;48143;Münster
Königs-Apotheke;Königstr. 12;48268;Greven
Königs-Apotheke;Frankfurter Str. 716;51107;Köln
Königsforst-Apotheke;Rösrather Str. 633;51107;Köln
Königsforst-Apotheke;Rösrather Str. 663;51107;Köln
Kopsch-Apotheke Elstal;Rosa-Luxemburg-Allee 30;14641;Wustermark
Körnebach-Apotheke;Berliner Str. 31;44143;Dortmund
Kosmas-Apotheke Mache;Hindenburgstr. 10;73760;Ostfildern
Kranich Apotheke am Marienplatz;Marienplatz Untergeschoss;80331;München
Kranich-Apotheke;Niederrheinallee 315a;47506;Neukirchen-Vluyn
Kranich-Apotheke;Köln-Berliner-Str. 21;44287;Dortmund
Kranich-Apotheke;Eldeaue 16;19294;Neu Kaliß
Kranich-Apotheke;Thomas-Dehler-Weg 1;51109;Köln
Kranich-Apotheke;Otto-Wels-Str. 35b;76189;Karlsruhe
Kranich-Apotheke;Königsberger Str. 8;97318;Kitzingen
Kranich-Apotheke;Dorfstr. 62d;47239;Duisburg
Kranich-Apotheke;Bürgermeister-Neumeyr-Str. 7;85391;Allershausen
Kranich-Apotheke;Mahlsdorfer Str. 61;15366;Hoppegarten
Kranich-Apotheke;Mammutring 5;38226;Salzgitter
Kranich-Apotheke;Siemensstr. 4;64289;Darmstadt
Kranich-Apotheke;Amtsdamm 39;27628;Hagen im Bremischen
Kranich-Apotheke am Rotkreuzplatz;Wendl-Dietrich-Str. 2;80634;München
Krankenhaus Jerichower;August-Bebel-Straße 55a;39288;Burg
Krankenhaus Martha-Maria;Röntgenstr. 1;06120;Halle
Krankenhausapotheke;Schillerstr. 46;49811;Lingen
Krankenhausapotheke;Tangstedter Landstr. 400;22417;Hamburg
Krankenhausapotheke;Lilienstrasse 20 - 28;24768;Rendsburg
Krankenhausapotheke;Dr. Hans-Böckler-Platz 1;52146;Würselen
Krankenhausapotheke;Alte Hauptstr. 39;39576;Hansestadt Stendal
Krankenhausapotheke d. Havelland-;Ketziner Str.21;14641;Nauen
Krankenhausapotheke der;Schillerstrasse 29;15907;Lübben
Krankenhausapotheke des;Kruppstr. 37/Gewerbegebiet Olfetal;59227;Ahlen
Krankenhausapotheke des;Heisenbergstr. 26;50169;Kerpen
Krankenhausapotheke des Diakonie;Ringstr. 64;55543;Bad Kreuznach
Krankenhausapotheke des Müritz-;Weinbergstr. 19;17192;Waren
Krankenhausapotheke im;Juliuspromenade 19;97070;Würzburg
Krankenhausapotheke Winsen/Buchholz;Friedrich-Lichtenauer-Allee 1;21423;Winsen
Krankenhausgesellschaft;Londoner Str. 6-8;65552;Limburg
Kranz-Apotheke;Hauptstr. 56;83246;Unterwössen
Krapendorfer-Apotheke;Am Capitol 6;49661;Cloppenburg
Krauses Apotheke;Ekenknick 5;22523;Hamburg
Kreisapotheke am Volksfestplatz;Ingolstädter Str. 57;85276;Pfaffenhofen a.d.Ilm
Kreuzäcker-Apotheke OHG;Komberger Weg 30;74523;Schwäbisch Hall
Kreuz-Apotheke;Waldsiedlungsmarkt 6;07629;Hermsdorf
Kreuz-Apotheke;Hauptstr. 60;88512;Mengen
Kreuz-Apotheke;Lange Str. 3;33129;Delbrück
Kreuz-Apotheke;Lindenplatz 4;41564;Kaarst
Kreuz-Apotheke;Aschaffenburger Str. 11;63825;Schöllkrippen
Kreuz-Apotheke;Saarlandstr. 73;76187;Karlsruhe
Kreuz-Apotheke;Maudacher Str. 201;67065;Ludwigshafen am Rhein
Kreuz-Apotheke;Heiligensteiner Str. 84;67354;Römerberg
Kreuz-Apotheke;Mittlere Ortsstr. 123;76761;Rülzheim
Kreuz-Apotheke;Boos-Fremery-Str. 28;52525;Heinsberg
Kreuz-Apotheke;Steinweg 6;26810;Westoverledingen
Kreuz-Apotheke OHG;Karlstr. 33;82377;Penzberg
Kreuzherren-Apotheke;Kreuzherrenstr. 57;53227;Bonn
Kreuzweg-Apotheke;Steinwendener Str. 13;66877;Ramstein-Miesenbach
Kristall-Apotheke;Nördliche Hauptstr. 2;83700;Rottach-Egern
Kristall-Apotheke;Lambertstr. 2;44581;Castrop-Rauxel
Kristall-Apotheke im;Auenweg 38;06847;Dessau-Roßlau
Kron-Apotheke;Marktstr. 59;70372;Stuttgart
Kronen Apotheke;Breslauer Str. 2a;97447;Gerolshofen
Kronen-Apothek;Markt 8;01328;Dresden
